category_name,order_region,velocity_class,service_level_target,mean_weekly_demand,std_weekly_demand,mean_lead_time,unit_cost,total_qty,sigma_dlt,mean_dlt,ideal_safety_stock,reorder_point,baseline_ss,optimized_safety_stock,funded_pct,holding_cost_current,holding_cost_optimized
Cardio Equipment,Eastern Europe,fast,0.95,39.54545454545455,15.807554772284924,2.944055944055944,97.05335459314685,870,13.142561610162002,16.632004359277087,21.61759013190815,38.249594491185235,12.970554079144888,15.933984521441083,0.7370842181859156,4.841676093510909,5.9478717301582105
Cardio Equipment,North Africa,fast,0.95,31.681818181818183,12.210012923187902,3.0211864406779663,97.91402334720338,697,10.418170052197082,13.673811358133394,17.13636479655358,30.81017615468697,10.281818877932148,12.732287128320127,0.7429981375560359,3.8720548217906336,4.794882535175516
Cardio Equipment,Northern Europe,fast,0.95,45.86666666666667,25.52147046205321,2.9710982658959537,99.18086493676302,2064,19.208534591556205,19.467767685108726,31.59522779134404,51.06299547645277,18.957136674806424,23.304774764936045,0.7376042647592722,7.23148158512205,8.889952762856943
Cardio Equipment,Oceania,fast,0.95,82.58333333333333,46.3483189195322,2.8900602409638556,98.51430513403615,1982,34.396400313402914,34.09582974756167,56.577043809575535,90.67287355713721,33.94622628574532,41.42949199783824,0.7322668207494148,12.862264978703667,15.69768313931979
Cardio Equipment,South America,fast,0.99,74.68181818181819,31.502508373566673,2.9206642066420665,98.0530052992989,3286,25.72150628666209,31.16007332151244,59.837171467104476,90.99724478861691,35.90230288026268,31.56006980086817,0.5274325143897943,13.539725748367044,11.902152659349117
Cardio Equipment,South Asia,fast,0.95,31.727272727272727,21.17739430615364,2.9106382978723406,98.35193408029787,1396,15.324849221534066,13.192373583862945,25.207133824524753,38.3995074083877,15.12428029471485,18.60171579124709,0.737954418806193,5.721162379068242,7.036595097235269
Cardio Equipment,South of  USA ,fast,0.95,38.04545454545455,15.06960761244544,2.904109589041096,98.07246367205481,837,12.56942973462256,15.7840241949831,20.674872087705598,36.4588962826887,12.404923252623359,15.402688405418214,0.7449955840151238,4.67915917325974,5.809921534970607
Cardio Equipment,Southeast Asia,fast,0.95,73.95454545454545,25.3893064717586,2.9113207547169813,97.87709226422642,1627,23.123353000835788,30.75791472678265,38.034531050703954,68.7924457774866,22.820718630422373,28.305637412018893,0.7442089235774869,8.590867626637698,10.655667248361203
Cardio Equipment,Southern Africa,medium,0.95,12.272727272727273,5.791470067359888,2.977777777777778,97.65699793133334,270,4.571982200503368,5.220779220779221,7.520241504855537,12.741020725634758,4.512144902913322,5.54069345169445,0.7367706805847967,1.6947789440372405,2.0811057267318347
Cardio Equipment,Southern Europe,fast,0.95,36.666666666666664,24.00138884870346,2.861685214626391,98.7660074363752,1870,17.085473993768474,14.989779695662046,28.10310386683513,43.09288356249718,16.86186232010108,20.82544821690178,0.7410373002064795,6.40530315114707,7.9109475902168
Cardio Equipment,US Center ,fast,0.95,51.59090909090909,15.38910898410546,2.8058510638297873,98.50084896936171,1135,14.773091933196795,20.679486736667588,24.299573847606286,44.979060584273874,14.579744308563772,17.90295351207657,0.7367599787697579,5.523527662114427,6.782523538455993
Cardio Equipment,West Africa,fast,0.95,35.86363636363637,13.35342101537478,2.913207547169811,98.40531866316982,789,11.256600337628806,14.925459446214164,18.515459892491908,33.440919338706074,11.109275935495145,13.657950096393881,0.7376511399499309,4.204660917498015,5.169288198158888
Cardio Equipment,West Asia,fast,0.95,56.95454545454545,14.717910283626649,2.978922716627635,97.69524383180328,1253,15.449328724658766,24.237598467106665,25.411884386720534,49.649482853827195,15.24713063203232,18.770719442348618,0.7386590918128692,5.729123633968287,7.053115433917765
