trial_id,current_policy_stockouts,current_policy_cost,optimized_policy_stockouts,optimized_policy_cost
2414,84.0,1938.007515569107,49.0,2100.943926667255
2415,79.0,2008.757933782495,54.0,2113.531501150785
2416,65.0,2009.2762178636167,56.0,1983.1622033943534
2417,63.0,2099.183549514175,52.0,2097.7785674372485
2418,89.0,1926.0080039121724,55.0,2068.1611130634456
2419,82.0,2016.36044889713,52.0,2022.9636812164804
2420,68.0,1959.8819056536754,60.0,2223.4173845230184
2421,68.0,1985.9753792242554,65.0,2095.2612153942496
2422,66.0,1970.6088658661458,51.0,2020.4651209709432
2423,83.0,2197.975722031224,47.0,2119.7571793040133
2424,91.0,2121.609937758406,47.0,1990.9908008678974
2425,88.0,2006.7629742208364,66.0,2242.6009416654024
2426,69.0,1995.8803266154684,45.0,2065.8639290599262
2427,78.0,2102.466593555863,51.0,1988.4728594351195
2428,75.0,2020.5681593238078,57.0,2116.205676258805
2429,74.0,1946.819368656914,50.0,2019.8262160696954
2430,80.0,2139.581186342776,67.0,2235.3746697574315
2431,66.0,1964.7987420310255,59.0,2242.4809302947065
2432,70.0,1962.2664453242135,50.0,2041.9612628567775
2433,64.0,1963.490295207906,58.0,2110.5821838753986
2434,72.0,2074.6731169310087,64.0,2100.583194599547
2435,66.0,2019.7224500803393,67.0,2049.1854724051564
2436,62.0,1881.46325723279,62.0,2065.4948473021955
2437,73.0,1860.1448735532979,58.0,2155.9495695850646
2438,73.0,1928.2876179923908,64.0,2269.212591104985
2439,73.0,2117.306563708885,54.0,2029.41992416588
2440,76.0,1985.959704780917,58.0,2071.905219694259
2441,85.0,2115.812188516295,58.0,2148.735754574917
2442,60.0,1868.469541806243,48.0,2048.4055378433563
2443,71.0,1941.2651989545643,55.0,2056.9343545268025
2444,77.0,2011.337208204832,54.0,2106.4726900377977
2445,72.0,2001.8622157850602,66.0,2205.3471499564344
2446,72.0,1908.183074233967,61.0,2224.1366993205975
2447,77.0,2050.9390502170586,53.0,2184.474220896982
2448,89.0,2013.2852945232823,52.0,2011.8463640807645
2449,79.0,1959.4546758999195,56.0,2102.5658450264223
2450,70.0,2041.7018924627314,47.0,2002.476670251211
2451,79.0,2211.478579131869,46.0,2010.7751269885437
2452,60.0,1912.1676428148178,52.0,2293.4154041778
2453,72.0,1952.622948343987,60.0,2190.1692557256038
2454,79.0,2018.3601645969304,59.0,2159.4829976031574
2455,78.0,2000.1839518222398,51.0,2030.1151648381453
2456,63.0,1888.6126629834412,49.0,2186.9686446611254
2457,69.0,1945.213170495271,48.0,2193.4950657239483
2458,68.0,2031.2998649948938,57.0,2174.6828746159667
2459,63.0,2045.9185594902808,56.0,2044.5142904688469
2460,61.0,1972.5430809024954,48.0,2012.7612870076273
2461,83.0,2113.622524907112,60.0,2137.2597151455834
2462,69.0,1990.8256627003243,54.0,2205.345382434782
2463,84.0,2149.4337357149325,61.0,2068.5252103565686
2464,78.0,2086.9116374054443,61.0,2108.942972953338
2465,80.0,2083.96831122977,68.0,2127.9484163870743
2466,86.0,2033.055556270614,56.0,2059.0687202613676
2467,82.0,2081.164894247109,56.0,2158.564567193367
2468,72.0,1992.8746312158585,69.0,2187.1127169047627
2469,64.0,1927.19678750103,51.0,2042.256315821074
2470,63.0,1989.8336705118036,57.0,2077.2140365331784
2471,85.0,1942.8097497000122,48.0,2181.1766825172376
2472,70.0,1884.4960151278724,64.0,2152.0688466476695
2473,61.0,1910.1086048465345,64.0,2089.564847725271
2474,69.0,2006.2361609215507,78.0,2164.1155468233687
2475,68.0,1983.0724408692315,58.0,2125.446550789222
2476,69.0,1980.9276420559065,63.0,2216.8936257426412
2477,71.0,1989.3351212645748,60.0,2147.043731246232
2478,73.0,1979.830263244106,66.0,2129.4572680664915
2479,66.0,1987.6478102203346,50.0,1994.146611061726
2480,79.0,1962.493311240478,51.0,2052.926159840434
2481,94.0,2175.8220956997234,53.0,2164.3513156290655
2482,90.0,2293.903979217977,47.0,2069.672464276334
2483,94.0,2146.1851635699277,62.0,2067.2217420581173
2484,73.0,2056.2471382300987,61.0,2154.579801296542
2485,57.0,1915.928060805352,55.0,1986.4336366493499
2486,76.0,1962.2447802641723,52.0,2126.4544801997117
2487,73.0,2022.3129596496087,48.0,2068.2409795344915
2488,84.0,2027.34281857702,47.0,2053.239061613645
2489,79.0,2052.785992541469,49.0,2036.5723064679694
2490,72.0,2060.4097831679987,44.0,2038.2460064558982
2491,76.0,2004.3476742564644,59.0,2102.7494099419364
2492,66.0,1964.0055966261482,59.0,2080.012900329281
2493,65.0,2001.1371599824838,58.0,2136.0967339039694
2494,56.0,1826.4587197453761,57.0,2029.5386741433683
2495,82.0,1984.7533397533682,56.0,2012.439700804519
2496,65.0,1914.3567968393706,67.0,2224.7447379953715
2497,73.0,1915.5978735836418,53.0,2135.1856660997264
2498,65.0,1985.8937845737296,53.0,2041.2422142490648
2499,88.0,2051.960889576981,60.0,2295.0899032843427
2500,71.0,2060.0781378079696,55.0,1990.5190843564535
2501,77.0,2016.850298496435,52.0,2069.632037900566
2502,65.0,2044.0844160310658,54.0,2097.2357833911115
2503,72.0,2076.353779352753,67.0,2282.427989514862
2504,58.0,1948.5143410862534,55.0,2108.22408905044
2505,85.0,2061.992166542933,68.0,2299.1000748893534
2506,78.0,2154.093244173002,67.0,2174.160834576019
2507,79.0,1913.3183679087456,50.0,2078.346261080759
2508,68.0,1896.0509511080097,60.0,2183.365204559402
2509,83.0,2144.6966949193406,58.0,2046.6078504714214
2510,86.0,1933.4574288397964,60.0,2117.7809785371414
2511,82.0,1992.7121069348775,53.0,2174.645796127452
2512,80.0,2077.9046322144727,66.0,2080.7995544170185
2513,75.0,1983.6225107278092,55.0,2098.2697562933417
2514,65.0,2054.4252006803654,64.0,2175.0287328566237
2515,65.0,1967.0329857758209,57.0,2158.873136632714
2516,67.0,2001.9163781836144,44.0,1950.187989445936
2517,88.0,2130.0567087824593,50.0,2069.0788758066265
2518,76.0,2096.6327424353844,58.0,2172.105260518397
2519,64.0,1936.5159816034104,54.0,2084.5976909484575
2520,70.0,1994.3828769523348,55.0,2034.6074752110615
2521,75.0,1932.8211124381644,45.0,2000.948368195835
2522,74.0,1954.418551388104,59.0,2082.178354031306
2523,68.0,2010.4995219559794,47.0,2034.61812189883
2524,71.0,2031.35805057144,50.0,2122.791830306172
2525,57.0,2019.0978789200383,59.0,2259.222691292189
2526,69.0,2133.156518727634,53.0,2059.241658947466
2527,77.0,1995.828516686069,49.0,2105.7591358673276
2528,72.0,1978.489741492452,55.0,2174.0019274244414
2529,93.0,2099.4272301107985,53.0,2052.9214335472548
2530,79.0,2149.9532263146652,58.0,2122.3886307836865
2531,65.0,2040.9447418071459,66.0,2309.718840515729
2532,87.0,2069.6861189265537,50.0,2149.371762660341
2533,76.0,2164.386729141865,63.0,2142.163226875261
2534,83.0,2173.941826877356,55.0,2124.0654606000007
2535,73.0,2144.8810303535106,52.0,2144.4477428860696
2536,70.0,1917.5974500264015,51.0,2112.608320742735
2537,70.0,1971.2894673422084,58.0,2171.7584088825574
2538,66.0,1937.8945767698376,60.0,2000.3610384815654
2539,73.0,2129.872314104424,64.0,2181.7968510983337
2540,66.0,1968.4963203205648,51.0,2036.908528353743
2541,92.0,2135.728212634949,58.0,2226.4995971902954
2542,83.0,2151.75433551134,57.0,2056.8643340757385
2543,88.0,2203.126388706743,54.0,2129.943590208473
2544,77.0,1851.5226233564138,47.0,2240.2764414448147
2545,71.0,1984.6739356055532,65.0,2096.628659443828
2546,84.0,2180.523903100892,45.0,2167.163645515587
2547,68.0,2001.7264597046315,62.0,2130.6416407649317
2548,76.0,1967.4080239130444,69.0,2070.5563957483396
2549,63.0,1874.305113024111,56.0,2003.5367830476914
2550,61.0,1962.1486491418327,56.0,2039.3604805548996
2551,85.0,2112.391090814384,51.0,2075.465924717957
2552,86.0,2013.5848245170876,51.0,2187.8845213555624
2553,84.0,2001.7170636846483,51.0,2047.748145534881
2554,89.0,2243.4401205586723,54.0,2096.944591287691
2555,77.0,2238.4431472197916,68.0,2152.5181311255037
2556,70.0,2047.0817608142104,51.0,2273.0876626382656
2557,69.0,1954.9466183645543,47.0,2150.1012094539265
2558,74.0,1916.4623520204539,46.0,2091.8450659035925
2559,67.0,2023.937842351398,55.0,2017.2602859898036
2560,97.0,2095.978974343606,56.0,2076.5511965194337
2561,67.0,2094.9666278286923,53.0,2164.1356748374583
2562,73.0,2024.0599387079897,41.0,2015.8161428089015
2563,73.0,2036.1528762520093,50.0,2112.32373921457
2564,77.0,2117.6710822744994,62.0,2093.131226995642
2565,59.0,2056.63717019327,62.0,2155.705850421837
2566,69.0,2035.0714176503236,58.0,2030.2968393762555
2567,71.0,2048.406576633427,53.0,2125.0933185315657
2568,65.0,2062.075661410184,48.0,2096.2506218026456
2569,65.0,1951.405289141016,53.0,2030.3164330497561
2570,67.0,2113.795486447736,54.0,2061.8942966490986
2571,82.0,1991.7377796682865,40.0,1957.1158579779678
2572,65.0,1913.5700155922418,50.0,2077.273778272953
2573,79.0,2085.4283043341134,52.0,2278.4882951369245
2574,72.0,2031.1386974539719,52.0,2119.725011747905
2575,70.0,2024.3862199869957,60.0,2059.8603757580913
2576,86.0,2185.994526394729,47.0,2034.3136221010116
2577,77.0,2107.1484532502795,46.0,2036.2978876198822
2578,71.0,1959.0189538466238,58.0,2120.597007922784
2579,58.0,2121.6062691262723,44.0,2086.701233598268
2580,68.0,1946.2798007305753,57.0,2098.9015745292586
2581,69.0,2108.4521845392414,64.0,2045.1227540704028
2582,75.0,2000.3320366361481,46.0,2000.9535740338881
2583,85.0,2127.0565599235933,42.0,2048.0619934614347
2584,85.0,2081.8979419206253,61.0,2183.917007354363
2585,87.0,1970.5826061111204,61.0,2084.5337331342516
2586,80.0,2093.0714628031214,59.0,2201.013568549743
2587,56.0,2090.0453271356014,53.0,2048.7172765886344
2588,73.0,1948.0515079848774,55.0,2135.548568069495
2589,72.0,2011.6503801586687,58.0,2068.679508303527
2590,78.0,2105.381821988349,54.0,2173.3574805271855
2591,79.0,2081.4672884789866,59.0,2000.477671441269
2592,66.0,2023.0134337246295,54.0,2039.2065680230835
2593,64.0,1974.1373137784192,54.0,2034.309349677431
2594,62.0,2006.834862515967,63.0,2090.648719429743
2595,61.0,1987.291918806325,56.0,2056.0714926556216
2596,68.0,1888.8650500527679,51.0,2061.2315618470334
2597,78.0,2125.908095307064,46.0,2052.656001929373
2598,71.0,1986.694102187752,53.0,2051.8914423498436
2599,57.0,1878.577481850246,69.0,2333.0930259150005
2600,76.0,2009.4735109626392,62.0,2191.59154856011
2601,77.0,1903.7231331827682,66.0,2201.3055581300396
2602,73.0,2150.9759923588695,59.0,2208.827240233835
2603,72.0,2073.825831623173,63.0,2179.8735129721435
2604,74.0,1966.7410971411384,47.0,2163.5077670659066
2605,68.0,1917.2201987069927,46.0,2099.347141821093
2606,78.0,2061.063281343131,57.0,2134.819283357374
2607,70.0,2095.5305814763146,63.0,2142.1858150124704
2608,85.0,2019.7236047130045,68.0,2005.5585529316102
2609,77.0,2026.4433957435094,55.0,2091.745297204039
2610,65.0,1948.3152146395212,51.0,2086.5057202212524
2611,77.0,2088.0554758497233,50.0,2086.9264440389743
2612,64.0,1967.5362736473867,59.0,2065.9746954982343
2613,81.0,2019.7960295255618,47.0,2140.461477234633
2614,74.0,1987.8716654755694,54.0,2088.359034570634
2615,81.0,1926.0327103812656,55.0,2033.3928253441654
2616,86.0,1941.9398041229692,57.0,2113.004881310575
2617,66.0,1986.6148880791047,67.0,2232.032598226107
2618,69.0,1979.434373032376,61.0,2046.184731105581
2619,54.0,1860.2237049212845,58.0,2021.9702300771835
2620,88.0,2197.198433095796,58.0,2093.1108250242905
2621,73.0,1940.5138483486421,55.0,2210.4398390348024
2622,75.0,1953.2779939242355,52.0,2077.126843520427
2623,71.0,2016.992425581766,68.0,2165.0399161401633
2624,73.0,2031.149793749254,52.0,2097.193018622366
2625,85.0,1956.2188609310401,48.0,2046.7837467998907
2626,79.0,2016.902104606465,47.0,2118.635615849597
2627,75.0,2002.293794210478,63.0,2193.2871235082853
2628,82.0,2106.399815074119,59.0,2115.1383589408274
2629,69.0,1978.8011404500464,57.0,2194.8468267825256
2630,89.0,1993.5888813813594,59.0,2132.6164974651592
2631,75.0,2016.4308782124267,56.0,2164.30462407649
2632,74.0,2112.8776602518988,42.0,1950.7886453616914
2633,70.0,2027.630164983765,51.0,2101.7215879913097
2634,93.0,2086.250950725126,74.0,2143.2919273333905
2635,70.0,1981.5609093152132,60.0,2079.2091849254725
2636,76.0,2040.7162951557707,59.0,2112.67737143699
2637,59.0,1877.7655662033465,48.0,2082.532645502404
2638,80.0,2040.4581885911987,56.0,2153.865668316572
2639,79.0,2056.1865835662156,43.0,2045.3823145861413
2640,72.0,1995.2915422014387,59.0,2167.3774833271573
2641,70.0,1948.5609726531823,50.0,2034.2132256125597
2642,77.0,1997.7422836549067,59.0,2144.9036051075514
2643,78.0,2113.684459540441,59.0,2087.0361472354593
2644,67.0,1929.6878906704503,52.0,2266.542225039406
2645,83.0,2077.261755943164,67.0,2285.4505680159436
2646,69.0,1937.2773068096456,45.0,2067.6016556773784
2647,76.0,2093.1733475094024,41.0,2081.8126415556276
2648,71.0,1999.0890295942986,60.0,2195.7407231521197
2649,80.0,1919.7576518707801,60.0,2214.762539480802
2650,69.0,1948.9815282023358,57.0,1979.2001260586312
2651,73.0,2085.1795412009383,52.0,2012.2070797182312
2652,77.0,1948.1436645751444,49.0,2050.6159916088122
2653,76.0,2048.8326394346,56.0,2040.8082603215496
2654,78.0,2059.71277559227,35.0,2064.5019013659985
2655,69.0,1960.787458101124,37.0,1953.7598828904293
2656,72.0,1945.6033334162328,41.0,2029.5471751879304
2657,73.0,2046.4870541030464,36.0,2093.8490313755956
2658,71.0,1947.1289619679708,51.0,2086.5567509778416
2659,68.0,1861.4533924841517,63.0,2095.63598447943
2660,77.0,1977.0067317632088,56.0,2096.2675565542463
2661,59.0,1871.6596302294827,63.0,2075.0106011531893
2662,84.0,1947.4367254750643,62.0,2117.5106540143843
2663,68.0,1916.1175688439016,53.0,2107.3007842644115
2664,75.0,2072.220022230177,43.0,2060.4919671399753
2665,72.0,1945.0761213865296,59.0,2111.1837101202573
2666,72.0,1917.9512352806075,53.0,2005.240246515587
2667,78.0,1948.6406469373565,70.0,2202.8342740699254
2668,69.0,1973.8777620588623,60.0,2170.354535837835
2669,75.0,1979.3000981333344,63.0,2085.4975114212707
2670,76.0,2146.1501824780676,55.0,2142.042662822896
2671,86.0,2157.164888253685,51.0,2048.409672335692
2672,79.0,2041.709698135541,56.0,2219.2131824709277
2673,82.0,1835.7320681970816,60.0,2061.9793979885953
2674,72.0,1990.2477400974847,53.0,2022.9127423400316
2675,66.0,1845.6624006600011,45.0,1976.3258939765235
2676,72.0,1941.8708864604507,68.0,2146.254318432757
2677,80.0,2055.910804745446,64.0,2170.682792547675
2678,69.0,2007.3826128571525,61.0,2077.5826799682445
2679,75.0,2079.2888264347944,49.0,1973.4767470680836
2680,70.0,2060.833871602456,69.0,2177.7884329070507
2681,75.0,2032.4804211466849,55.0,2141.7993553164138
2682,82.0,2160.0809379570637,55.0,2170.630812154265
2683,73.0,1975.3306911001132,49.0,2259.7673025079926
2684,65.0,2039.0922903156732,50.0,2055.801902668776
2685,97.0,2248.241824921861,59.0,2128.9754084537476
2686,80.0,2141.0413815187317,58.0,2089.401230684784
2687,73.0,1987.0190921503383,59.0,2110.5300354178366
2688,60.0,1936.5894327529215,54.0,2175.2687105211476
2689,79.0,2044.0288369669124,71.0,2152.748706171404
2690,81.0,2050.990124164572,50.0,1964.0741503170227
2691,76.0,2109.356907850236,71.0,2226.3708636058823
2692,64.0,1962.7582971312238,58.0,2073.3467636080377
2693,75.0,1892.2939930639936,60.0,2096.939677546806
2694,64.0,1929.1187487935736,69.0,2158.5705776745517
2695,80.0,1984.5230117092979,52.0,2187.063243971266
2696,74.0,1959.9815856393534,49.0,2062.125487267834
2697,76.0,1982.5173189613483,58.0,2266.0286370240206
2698,65.0,2049.09831058289,52.0,2145.0645428204784
2699,71.0,2049.972866789797,62.0,2167.581156185335
2700,78.0,2094.636103368612,62.0,2192.8550181576566
2701,64.0,1929.6367721319828,56.0,2066.921162006231
2702,77.0,2136.27786711247,55.0,2244.2330383529525
2703,79.0,1962.4183909226183,72.0,2180.457493130823
2704,76.0,1964.3997396964523,53.0,2037.6682470662286
2705,82.0,1937.6888909356903,53.0,2071.6187636446034
2706,77.0,1979.4229719224447,53.0,2012.6577826645264
2707,77.0,2044.030413805928,66.0,2160.4756676219376
2708,62.0,1997.8878311685935,47.0,2092.091543134562
2709,72.0,2067.536203583725,62.0,2155.167006597151
2710,70.0,1934.0931522717024,46.0,2000.965495219436
2711,71.0,2010.8471433135585,46.0,1987.0156333379286
2712,71.0,2107.7358906451373,70.0,2249.7025925759526
2713,92.0,2170.2712243535757,57.0,2056.502882249485
2714,73.0,1946.2925956039262,56.0,2117.595462060314
2715,70.0,1958.2838478071592,64.0,2078.4203410505743
2716,68.0,2046.8416828180555,51.0,2080.723153239745
2717,76.0,2002.3110453393467,65.0,2165.192146747661
2718,78.0,2026.2215025372968,57.0,2060.3692635986195
2719,65.0,1856.9317010966915,46.0,2095.4872204746
2720,85.0,2102.9921661763196,62.0,2029.6294229105943
2721,81.0,2047.761828623496,53.0,2085.8877069763353
2722,74.0,2065.4180983429555,52.0,2088.2597712080205
2723,73.0,1912.9425454538778,51.0,2053.634439147867
2724,73.0,2023.497678514249,55.0,2162.5065747943418
2725,83.0,2130.4988850101954,53.0,2013.4605630102105
2726,80.0,2136.2936568854498,50.0,2132.848787072917
2727,82.0,1958.4963454674114,67.0,2089.381191162083
2728,73.0,2043.7639866503316,59.0,2013.13494806961
2729,74.0,1995.9698639779365,55.0,1993.0502605319766
2730,70.0,2028.7103876013114,49.0,2142.6921616573927
2731,70.0,1866.7110131518511,54.0,2183.235462288784
2732,79.0,1874.5146220438307,51.0,2049.7105131366916
2733,71.0,1931.5385052018248,51.0,2027.7864582669504
2734,72.0,1935.212574394688,40.0,2147.3885864728804
2735,59.0,1910.5495117938374,60.0,2069.30659725051
2736,67.0,2018.7222680449827,49.0,2011.4990098209578
2737,76.0,2083.392048421164,47.0,2056.6103151524417
2738,73.0,2084.201520489462,52.0,2080.5647302647753
2739,85.0,2149.1999514929785,52.0,1992.1506819123076
2740,78.0,2024.6747927235585,54.0,2098.118231870191
2741,60.0,1992.8857404042592,53.0,2169.1633769803943
2742,79.0,2048.238686348163,52.0,2091.651269024744
2743,83.0,2026.3107948169236,48.0,2083.943066212846
2744,73.0,2119.8313578082907,40.0,1972.0380508067653
2745,81.0,2035.820537788266,52.0,2090.370904420522
2746,77.0,1980.7541184345314,48.0,2130.672745486177
2747,62.0,1926.606336189778,62.0,2233.445984417118
2748,72.0,1928.5295742265905,45.0,2011.5162067779659
2749,84.0,2119.4623952640286,52.0,2004.818588504197
2750,89.0,2156.78656547533,64.0,2041.3385715473491
2751,67.0,1945.627816812848,46.0,2098.3126046880066
2752,75.0,2017.832066636167,59.0,2110.5024448976615
2753,71.0,2092.474179540325,50.0,2107.293418515398
2754,75.0,1963.882262631667,55.0,2158.9055356823096
2755,69.0,2073.4058043363007,59.0,2159.857914782916
2756,55.0,1879.0555412395686,54.0,2150.950790086153
2757,67.0,1999.1936909453198,49.0,2106.5413727251835
2758,69.0,1998.8512138984252,62.0,2235.024811274307
2759,79.0,1932.7985304249378,50.0,2218.6561070734415
2760,64.0,1948.6240987869237,57.0,2016.5987097062084
2761,67.0,2073.942686092037,56.0,2132.018745058973
2762,74.0,2079.8367926371357,48.0,2025.612208381468
2763,76.0,1933.0849433755784,50.0,2044.5685700225017
2764,73.0,1998.913317527439,53.0,2055.8134320834115
2765,58.0,1874.695743737097,64.0,2131.392572469009
2766,74.0,1974.4567213298994,46.0,1961.715808464223
2767,73.0,2002.9830202566088,63.0,2191.606576397235
2768,69.0,1961.1369208110702,48.0,2044.913431819588
2769,79.0,1926.5903291908958,53.0,2226.28659129413
2770,69.0,1990.7464991433772,39.0,1977.0299318328482
2771,79.0,1954.515381180231,63.0,2204.092345542082
2772,72.0,2086.5017611889098,69.0,2073.16053221355
2773,86.0,2082.9237487907935,63.0,2079.3163353427844
2774,71.0,2053.1606695304986,59.0,2061.163820320621
2775,74.0,2185.466352907013,61.0,2100.1900988723655
2776,70.0,2133.5847469193595,57.0,2083.3905330523094
2777,64.0,2025.359751925248,56.0,2062.13287346496
2778,66.0,2040.8604779046614,52.0,1953.7954138583614
2779,74.0,2161.977516909708,67.0,2072.756792359442
2780,67.0,1953.8669669588169,57.0,2062.063271569956
2781,78.0,1999.2814712737452,55.0,2001.7444959835389
2782,74.0,1939.8662554554048,64.0,2057.725447363937
2783,79.0,1936.9657998117286,45.0,2084.6566636455377
2784,64.0,1863.3344236928017,68.0,2195.031591654575
2785,61.0,1852.8224468036155,47.0,2012.7554544215593
2786,71.0,1992.8454485254445,57.0,2209.4532664488916
2787,69.0,2068.7459847270547,54.0,2052.6029270488098
2788,76.0,2070.052934968923,54.0,2113.4239460838
2789,71.0,1869.6306605986176,55.0,2086.116492256662
2790,78.0,2169.4534765135886,74.0,2134.841374825959
2791,78.0,2105.0520944324244,61.0,2146.7712990530213
2792,66.0,2070.4420254513198,44.0,2077.4474822988714
2793,88.0,2092.6533384107993,48.0,2108.9225616600697
2794,71.0,1951.2686077177123,37.0,2020.6842246603012
2795,76.0,2214.8527660940476,50.0,2104.399061298279
2796,78.0,2077.69888699063,64.0,2285.031853665938
2797,65.0,2051.3415422633097,48.0,2184.780509782394
2798,84.0,2051.1622476373204,46.0,2147.4424341577455
2799,77.0,2039.1538856240352,59.0,2117.685558577244
2800,71.0,2019.0308478051102,59.0,2193.6971990901548
2801,73.0,2097.156903756886,51.0,2015.8356306092676
2802,67.0,1921.932773397963,46.0,2004.5676056755854
2803,77.0,1948.651518348536,59.0,2095.315227077892
2804,69.0,2006.2833036433206,44.0,1976.168097519563
2805,78.0,2037.1477310173016,55.0,2049.765942154124
2806,72.0,1984.7392631626433,45.0,1970.052867212258
2807,72.0,1874.839737080628,70.0,2274.773404635906
2808,79.0,2026.4544560191698,41.0,2035.9246669917022
2809,67.0,1889.4749389585115,51.0,2161.346033102468
2810,80.0,2091.3449726129147,59.0,2071.40692308726
2811,60.0,1986.484581021259,67.0,2145.4232457600892
2812,62.0,1976.781788355462,51.0,2029.706799226164
2813,70.0,2068.6109500347757,47.0,2090.650024743622
2814,67.0,1975.4949527907156,52.0,2102.0272909235478
2815,68.0,2051.801110588761,64.0,2193.239577436368
2816,79.0,1991.8059389142722,57.0,2106.6018439265717
2817,79.0,2077.060361271105,62.0,2049.3180473541483
2818,75.0,1908.3230255241099,56.0,2018.7945441897934
2819,63.0,1947.6264562170095,61.0,2014.3818574530821
2820,81.0,2070.919942232739,74.0,2257.78772197957
2821,68.0,1906.266123336937,56.0,2058.636216022327
2822,73.0,2025.6812613771087,62.0,2124.2778925207026
2823,73.0,2081.6552379551254,64.0,2050.019113030884
2824,72.0,1998.330349983541,52.0,2082.6688560484617
2825,80.0,2077.5017822026607,61.0,2068.457082234488
2826,77.0,1983.0952356968,65.0,2125.128400398084
2827,63.0,1973.0958109864403,60.0,2175.7549154835847
2828,69.0,1987.3258932548054,56.0,2022.029964641861
2829,80.0,2084.7343740408924,62.0,2099.0677068578675
2830,87.0,2000.125685918034,59.0,2042.209794759611
2831,59.0,1927.21368334352,55.0,2082.4570584309263
2832,75.0,1928.0387763655658,58.0,2098.6862260467738
2833,70.0,1938.5204597156426,41.0,2164.1435798774414
2834,79.0,1960.7630806923748,54.0,2122.5825967159535
2835,72.0,2112.6837391889208,69.0,2206.9602622254283
2836,69.0,2014.3921312083685,58.0,2258.098446120854
2837,76.0,1947.7365203055588,64.0,2119.1241304952514
2838,83.0,2066.130957407011,49.0,2088.0932884608037
2839,76.0,1941.919742224979,50.0,2048.36883863616
2840,80.0,2089.425321670492,62.0,2130.003334387895
2841,67.0,1993.1658226212624,60.0,2103.6340945697393
2842,65.0,2016.9760659195915,60.0,2026.9238797031207
2843,79.0,1946.2564635414258,54.0,2091.9576686634946
2844,58.0,1982.0452110983554,60.0,2093.690894701272
2845,73.0,2215.2258634766476,54.0,1998.8775159227728
2846,71.0,2028.7269913822704,57.0,2187.8910018186452
2847,99.0,2052.4290059917403,55.0,2020.4285737263745
2848,74.0,2014.2783677626267,53.0,2114.531097505304
2849,65.0,1948.731609978982,55.0,2116.130791336597
2850,65.0,1918.6169994481074,52.0,2058.055536217272
2851,78.0,1982.9225587427316,59.0,2121.5780540205847
2852,73.0,2082.72769918145,51.0,2131.1830780710034
2853,62.0,1992.1835983329051,68.0,2287.6641827615704
2854,75.0,1943.9481000738308,54.0,2036.8871191172834
2855,67.0,1909.352639450707,46.0,2008.7559276137047
2856,81.0,2052.601224123014,67.0,2128.9809245754786
2857,82.0,1989.5696544106086,47.0,2123.2960115490964
2858,76.0,2006.8251691831579,52.0,2016.2584681460628
2859,67.0,1927.0074766825628,56.0,2146.5557951434857
2860,65.0,1897.7643483223876,54.0,2137.5899226147353
2861,70.0,1935.808804639272,47.0,2015.8223015255583
2862,68.0,2067.88614374592,48.0,1991.9128549296147
2863,81.0,1999.962903256563,60.0,2075.9090215879883
2864,71.0,1960.9852884915024,56.0,2125.0810847543844
2865,69.0,2020.4767486898506,58.0,2096.018805732137
2866,70.0,1982.8755265637747,66.0,2088.08791798771
2867,71.0,1953.0329854997728,64.0,2154.820865587205
2868,83.0,1968.0458859177436,66.0,2241.7543313967262
2869,71.0,2029.521979789124,50.0,2089.159647349271
2870,82.0,1956.9848885224258,49.0,2024.2522188270163
2871,79.0,2031.992408933361,40.0,2105.126333247014
2872,81.0,2006.1766437659749,49.0,2079.8578615222996
2873,75.0,2052.583933168668,48.0,2028.9897718493203
2874,54.0,1883.4144032487773,54.0,2135.0610409739056
2875,73.0,1986.0672045553192,50.0,1995.017846399244
2876,69.0,2110.5472754864113,53.0,2084.8569692660167
2877,74.0,1891.897385203057,61.0,2064.5058742145393
2878,82.0,2004.3734743298667,53.0,2138.1996357368694
2879,74.0,1977.3773418192063,48.0,2166.8297869267744
2880,79.0,2076.732588965701,53.0,2118.5091972375776
2881,78.0,2030.2879642126118,61.0,2122.973341900916
2882,82.0,2072.97698792094,56.0,2111.3691698914567
2883,76.0,1957.5557842532219,60.0,2034.9357266857564
2884,65.0,1890.602666611283,49.0,1948.1605507910222
2885,68.0,1982.8862112434776,53.0,1977.3809317766666
2886,84.0,2084.924772358707,59.0,2095.5188257653476
2887,63.0,1994.5399316449134,50.0,2086.9353891438604
2888,85.0,2123.437141769605,62.0,2203.1153115689362
2889,75.0,1985.315520984858,55.0,2038.193843810148
2890,71.0,1963.0388069583278,74.0,2180.565591014765
2891,61.0,1998.3165313840698,53.0,2015.694789368203
2892,61.0,2035.908888766782,61.0,2150.2872209552456
2893,70.0,1953.4160199422042,51.0,2018.1079303923746
2894,69.0,2116.1913116340716,64.0,2140.3531057028813
2895,80.0,2036.2581842145908,47.0,2083.849963175842
2896,85.0,2062.0173267879727,55.0,2036.5727712116882
2897,59.0,1892.7238203213437,49.0,2019.5041818494517
2898,66.0,2058.594525354628,59.0,2115.4314919071194
2899,70.0,1966.8040178098502,53.0,2061.954894846254
2900,63.0,2023.141350977356,55.0,2052.3930783399423
2901,70.0,1991.3574674711804,55.0,2179.5758475675184
2902,76.0,2018.4194156158467,58.0,2194.469686172445
2903,72.0,2108.2880177308525,52.0,2279.301134717351
2904,77.0,2073.819050191199,66.0,2232.5738112863287
2905,81.0,2032.1612825331035,62.0,2123.656161485547
2906,75.0,2023.186627648464,57.0,2074.0721156571713
